length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_eq,nb_slash,nb_www,ratio_digits_url,ratio_digits_host,tld_in_subdomain,prefix_suffix,shortening_service,phish_hints,domain_age,dns_record,https_token,google_index,page_rank,web_traffic,label
40,19,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,4217,0,0,1,5,819386,0
52,26,0,4,0,0,0,0,4,0,0.0,0.0,0,0,0,0,8986,0,0,1,6,3248,0
81,15,1,3,0,0,0,0,6,1,0.283950617,0.0,0,0,0,0,-1,0,0,0,2,0,1
87,17,0,3,0,1,1,1,4,0,0.091954023,0.0,0,0,0,0,255,0,1,1,0,0,1
60,17,0,3,0,0,0,0,5,1,0.0,0.0,0,0,0,0,8148,0,0,0,6,12761,0
43,24,0,3,0,0,0,0,3,0,0.093023256,0.125,0,0,0,0,1337,0,0,1,6,20989,1
31,22,0,2,0,0,0,0,3,0,0.0,0.0,0,0,1,0,7309,0,1,0,5,0,1
27,20,0,2,0,0,0,0,2,1,0.0,0.0,0,0,0,0,-1,0,0,0,2,3102591,0
49,25,0,2,0,0,0,0,5,0,0.0,0.0,0,0,0,0,1975,0,0,1,0,0,1
57,35,0,2,0,0,0,0,3,0,0.01754386,0.028571429,0,0,0,0,6259,0,0,0,6,683,0
82,22,0,4,0,0,0,0,5,0,0.085365854,0.0,0,0,1,0,5660,0,0,1,6,891,1
127,50,1,4,1,0,1,3,4,0,0.181102362,0.0,1,1,0,0,3993,0,1,1,0,5707171,1
23,14,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,8212,0,1,0,7,2216,0
50,20,0,3,0,0,0,0,5,1,0.0,0.0,0,0,0,0,8046,0,1,0,6,2603,0
31,22,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,4148,0,1,0,2,604851,0
71,37,0,5,2,1,0,0,3,0,0.0845070419999999,0.162162162,0,0,1,0,5626,0,1,1,5,0,1
26,15,0,1,0,0,0,0,4,0,0.0,0.0,0,0,1,0,4454,0,0,1,1,0,1
25,18,0,2,0,0,0,0,2,0,0.0,0.0,0,0,0,0,-1,0,0,1,2,0,1
70,17,0,2,1,0,0,0,6,1,0.0,0.0,0,0,0,0,4627,0,0,0,6,1838,0
61,16,0,2,3,0,0,0,4,1,0.0,0.0,0,0,0,0,6474,0,1,0,10,0,0
46,13,0,2,0,0,0,0,4,0,0.065217391,0.0,0,0,0,0,-1,0,0,1,0,0,1
89,20,0,3,1,0,0,0,8,0,0.0,0.0,0,0,0,0,2280,0,0,1,3,333733,1
30,21,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,2871,0,1,0,3,4772904,0
41,33,0,2,1,0,0,0,3,0,0.073170732,0.090909091,0,1,0,0,6832,1,0,1,0,7474926,1
32,24,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,-1,0,0,0,4,0,0
50,23,0,3,0,0,0,0,4,1,0.02,0.0,0,0,0,0,1868,0,0,1,2,2161928,1
52,16,0,2,1,0,0,0,4,0,0.192307692,0.0,0,0,0,0,5670,0,0,1,0,0,1
35,13,0,4,0,0,0,0,3,0,0.4,0.7692307690000001,1,0,0,0,-1,1,0,1,0,0,1
77,23,1,1,0,0,0,0,5,0,0.285714286,0.0,0,0,0,0,5756,0,0,1,2,0,1
64,26,0,2,0,0,0,0,6,1,0.0,0.0,0,0,0,1,7452,0,0,1,1,0,1
24,15,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,-1,0,1,0,4,1544050,0
256,15,1,2,4,0,1,0,8,0,0.65234375,0.0,0,1,0,2,1109,0,1,1,0,0,1
234,25,1,4,0,0,1,3,6,1,0.363247863,0.0,0,0,0,4,918,0,0,1,0,0,1
67,22,0,3,0,0,0,0,4,1,0.0,0.0,0,0,1,0,5044,0,0,0,5,380,0
29,21,0,3,0,0,0,0,3,0,0.0,0.0,0,0,0,0,5706,0,0,0,4,496279,1
24,5,0,1,0,0,0,0,3,0,0.125,0.0,0,0,0,0,-1,0,0,1,5,134401,1
27,18,0,2,1,0,0,0,3,0,0.037037037,0.055555556,0,1,0,0,560,0,1,1,2,0,1
28,12,0,3,0,0,0,0,3,0,0.035714286,0.083333333,0,0,0,0,-1,0,0,1,2,800765,1
64,19,0,2,3,0,0,0,5,1,0.0,0.0,0,1,0,0,6995,0,1,0,4,102767,0
49,19,0,3,0,0,0,0,5,0,0.0,0.0,0,0,0,0,-1,0,0,1,0,0,1
77,23,1,1,0,0,0,0,5,0,0.25974026,0.0,0,0,0,0,5767,0,0,1,2,0,1
117,42,1,4,0,0,1,3,5,0,0.188034188,0.0,1,0,0,0,4003,0,0,1,0,5816617,1
65,18,0,2,3,0,0,0,4,1,0.0,0.0,0,0,0,0,5224,0,1,0,8,137,0
25,16,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,8261,0,1,0,4,340918,0
101,11,1,1,0,0,0,1,5,0,0.227722772,0.0,0,0,0,0,5963,0,0,1,0,0,1
45,11,0,2,0,0,0,0,4,0,0.0,0.0,0,0,0,0,5143,0,0,0,5,45546,0
20,12,0,2,0,0,0,0,2,1,0.0,0.0,0,0,0,0,-1,0,1,0,5,492590,0
35,19,0,2,1,0,0,0,4,1,0.0,0.0,0,1,0,0,5594,0,0,1,2,0,0
25,17,0,2,0,0,0,0,3,0,0.0,0.0,0,0,0,0,11083,0,0,0,6,3822,0
54,26,0,3,1,0,0,0,3,0,0.018518519,0.0,1,0,0,0,8051,0,0,0,5,1593,0
46,18,0,3,0,0,0,0,4,1,0.02173913,0.055555556,0,0,0,0,6244,0,1,0,4,25469,0
51,18,0,2,3,0,0,0,4,0,0.0,0.0,0,0,0,0,-1,0,0,0,6,18753,0
41,17,0,2,0,0,0,0,5,0,0.0,0.0,0,0,0,0,285,0,1,1,0,0,1
26,17,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,-1,0,1,0,4,405005,0
49,26,0,2,0,0,0,0,4,0,0.0,0.0,0,0,0,0,2344,0,0,1,2,233673,0
48,19,0,2,0,0,0,0,6,1,0.0,0.0,0,0,0,0,4184,0,1,0,3,635867,1
23,7,0,1,0,0,0,0,3,0,0.043478261,0.0,0,0,0,0,920,0,1,1,6,11781,1
29,22,0,2,0,0,0,0,2,0,0.0,0.0,0,0,0,0,7055,1,0,1,0,2779826,1
33,22,0,2,0,0,0,0,4,1,0.0,0.0,0,0,0,0,-1,0,0,1,1,0,1
49,40,0,4,2,0,0,0,3,0,0.06122449,0.075,0,0,1,1,5627,0,1,1,5,0,1
35,21,0,1,0,0,0,0,3,0,0.0,0.0,0,0,0,0,7507,0,0,0,5,1798,0
38,29,0,3,0,0,0,0,3,0,0.0,0.0,0,0,0,0,8315,0,1,1,5,645,0
35,18,0,3,0,0,0,0,3,1,0.028571429,0.055555556,0,0,0,1,-1,0,0,0,1,6084457,0
44,25,0,3,0,0,0,0,3,0,0.204545455,0.32,0,0,0,0,1337,0,0,0,6,20989,1
40,18,0,2,0,0,0,0,4,1,0.0,0.0,0,0,0,0,4488,0,0,0,5,2880,0
39,27,0,2,0,0,0,0,4,1,0.0,0.0,0,0,0,0,244,0,0,0,1,0,1
133,95,0,10,2,1,1,0,3,0,0.037593985,0.052631579,0,0,0,1,4045,0,0,1,0,0,1
96,19,0,3,11,0,0,0,3,1,0.0625,0.0,0,0,0,0,5240,0,1,0,5,19067,0
77,23,1,1,0,0,0,0,5,0,0.298701299,0.0,0,0,0,0,5767,0,0,1,2,0,1
43,21,0,2,0,0,0,0,4,0,0.046511628,0.095238095,0,0,0,2,7733,0,0,1,4,3779,1
77,14,0,2,6,0,0,0,6,1,0.0779220779999999,0.0,0,0,0,0,7217,0,1,0,5,205950,0
82,14,0,1,6,0,0,0,6,0,0.036585366,0.0,0,0,0,0,8235,0,1,0,5,6902,0
114,26,1,3,2,0,0,0,9,1,0.254385965,0.0,0,1,0,2,2299,0,0,1,2,0,1
84,13,1,3,4,0,0,0,5,1,0.333333333,0.0,0,0,0,0,3452,0,0,1,2,3893420,0
46,21,0,2,0,0,0,0,5,0,0.043478261,0.0,0,0,0,0,-1,0,0,1,0,0,1
18,11,0,2,0,0,0,0,2,0,0.0,0.0,0,0,0,0,-1,0,0,0,4,0,0
38,31,0,2,0,0,0,0,2,0,0.0,0.0,0,0,1,0,7297,0,0,0,5,0,0
92,15,0,3,0,0,0,0,6,1,0.043478261,0.0,0,0,1,0,7337,0,1,0,5,52443,0
360,22,1,4,13,0,1,6,10,0,0.125,0.409090909,0,0,0,1,6114,0,0,1,2,6765657,1
47,29,0,3,0,0,0,0,3,0,0.063829787,0.103448276,0,0,0,1,1546,0,0,1,2,4669,1
29,13,0,1,1,0,0,0,5,0,0.0,0.0,0,1,0,0,7949,0,0,1,2,0,0
81,15,0,2,4,0,0,0,6,0,0.160493827,0.0,0,1,0,0,-1,0,0,0,3,1272421,0
22,14,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,-1,0,0,0,5,85514,0
41,34,0,2,2,0,0,0,2,0,0.12195122,0.147058824,0,0,0,0,2581,0,0,1,4,3704884,1
39,31,0,3,1,0,0,0,3,0,0.0,0.0,0,1,0,1,30,0,0,1,0,0,1
29,20,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,1258,0,1,0,3,0,0
83,16,0,3,2,0,0,0,5,1,0.084337349,0.0,0,1,0,0,11272,0,0,1,5,53341,0
29,21,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,1445,0,0,0,2,3516394,0
35,26,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,3119,0,1,0,4,77072,0
42,25,0,2,0,0,0,0,4,0,0.19047619,0.32,0,0,0,0,1337,0,0,1,6,20989,1
34,27,0,2,0,0,0,0,2,0,0.0,0.0,0,0,1,0,7298,0,0,0,5,3086914,0
20,13,0,2,1,0,0,0,2,0,0.0,0.0,0,0,0,0,984,0,0,0,2,1232956,1
75,34,1,2,2,0,0,0,4,0,0.306666667,0.0,0,0,0,0,1690,0,0,1,2,5546683,1
42,34,0,2,1,0,0,0,3,0,0.095238095,0.117647059,0,1,0,0,6831,1,0,1,0,1605716,1
27,19,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,6018,0,0,0,3,566864,0
33,14,0,2,0,0,0,0,3,0,0.212121212,0.214285714,0,0,0,0,1953,0,1,1,3,4365,1
82,18,1,2,4,0,1,1,3,0,0.268292683,0.0,0,0,0,0,1117,0,1,1,2,887451,1
60,18,0,2,2,0,0,0,4,1,0.0,0.0,0,0,0,0,5809,0,0,0,7,228,0
55,37,0,5,2,0,0,0,3,0,0.109090909,0.162162162,0,0,1,0,5626,0,0,1,5,2278575,1
55,14,0,3,0,0,0,0,6,1,0.0,0.0,0,0,0,0,6566,0,0,1,5,63052,0
25,17,0,1,0,0,0,0,3,0,0.0,0.0,0,0,1,0,371,0,0,0,0,0,1
52,14,0,1,3,0,0,0,4,0,0.0,0.0,0,0,0,0,5215,0,1,0,4,0,0
29,22,0,2,0,0,0,0,2,0,0.034482759,0.045454545,0,0,1,0,7295,0,0,1,5,0,1
41,32,0,2,0,0,0,0,3,0,0.0,0.0,0,0,1,0,7295,0,1,1,5,0,1
46,38,0,4,2,0,0,0,3,0,0.130434783,0.1578947369999999,0,0,1,0,5614,0,0,1,5,0,1
51,16,0,2,0,0,0,0,4,0,0.0,0.0,0,0,0,0,7133,0,1,0,7,12,0
44,17,0,3,0,0,0,0,6,1,0.0,0.0,0,0,1,0,-1,0,0,1,0,6693123,1
23,15,0,2,0,0,0,0,2,0,0.0,0.0,0,0,0,0,-1,0,1,0,2,5338415,1
28,8,0,1,1,0,0,0,3,0,0.0,0.0,0,0,0,0,-1,0,0,1,0,9707033,1
32,24,0,2,0,0,0,0,3,0,0.0,0.0,0,0,0,0,2835,0,0,1,2,0,1
26,17,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,-1,0,1,0,4,154374,0
236,15,1,2,1,0,1,3,9,0,0.372881356,0.0,0,1,0,5,3047,0,0,1,1,0,1
56,16,0,2,5,0,0,0,3,1,0.107142857,0.0,0,0,0,0,7909,0,1,0,6,939,0
17,9,0,1,0,0,0,0,3,0,0.0,0.0,0,0,0,0,3141,0,0,0,2,0,0
41,32,0,2,1,0,0,0,3,0,0.024390244,0.03125,0,1,0,0,2836,0,1,0,2,0,1
35,26,0,1,3,0,0,0,3,0,0.028571429,0.038461538,0,0,0,0,0,0,1,1,0,0,1
21,14,0,1,0,0,0,0,2,0,0.0,0.0,0,0,0,0,-1,0,0,0,1,0,0
61,18,0,2,1,0,0,0,5,1,0.081967213,0.0,0,0,0,0,6318,0,1,0,6,8280,0
37,16,0,1,0,0,0,0,5,0,0.0,0.0,0,0,0,0,4921,0,0,1,1,9927134,1
121,46,1,5,0,0,1,3,4,1,0.223140496,0.0,1,0,0,0,3993,0,1,1,0,5707171,1
34,26,0,4,0,0,0,0,3,0,0.0,0.0,0,0,0,0,687,0,0,1,0,0,1
37,22,0,2,0,0,0,0,4,1,0.0,0.0,0,0,0,0,1154,0,1,0,3,2126106,1
17,10,0,1,0,0,0,0,2,0,0.0,0.0,0,0,0,0,-1,0,0,0,4,0,0
33,13,0,1,1,0,0,0,4,0,0.0,0.0,0,1,0,0,289,0,1,1,0,0,1
57,14,0,3,1,0,0,0,4,1,0.0,0.0,0,0,0,0,-1,0,0,0,5,141081,0
32,11,0,2,0,0,0,0,5,0,0.0,0.0,0,0,0,0,-1,0,0,1,3,2169284,1
238,14,0,15,2,0,0,0,23,1,0.012605042,0.0,0,1,1,2,62,0,0,1,0,0,1
50,21,0,5,1,0,0,0,5,1,0.0,0.0,0,1,0,1,-1,0,0,1,1,0,1
128,21,0,5,1,1,1,1,9,1,0.0,0.0,0,1,0,4,4609,0,0,1,3,0,1
71,27,0,3,2,0,0,0,5,1,0.0,0.0,0,1,0,0,-1,0,1,0,4,361309,0
38,30,0,4,0,0,0,0,3,0,0.026315789,0.033333333,1,0,0,0,88,0,0,1,0,9498326,1
23,16,0,1,0,0,0,0,2,0,0.0,0.0,0,0,0,0,5251,0,0,0,4,2417293,0
36,27,0,2,1,0,0,0,3,0,0.0,0.0,0,1,0,0,560,0,1,0,2,0,1
55,18,0,2,1,0,0,0,8,1,0.145454545,0.0,0,0,0,0,6259,0,0,0,6,6679,0
45,22,0,1,0,0,0,0,4,0,0.0,0.0,0,0,0,0,183,0,0,1,0,0,0
25,16,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,8914,0,1,0,5,74155,0
27,11,0,1,1,0,0,0,4,0,0.074074074,0.0,0,1,0,0,2333,0,1,1,0,0,1
49,14,0,3,0,0,0,0,5,1,0.0,0.0,0,0,0,0,8248,0,1,1,5,51164,0
36,28,0,2,2,0,0,0,3,1,0.0,0.0,0,0,0,0,2675,0,0,0,3,611434,0
126,18,0,3,1,0,1,1,13,0,0.047619048,0.0,0,1,0,5,1344,0,0,1,0,0,1
24,15,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,1109,0,1,0,2,5582632,0
87,17,0,2,1,0,0,0,9,1,0.022988506,0.117647059,0,1,0,3,415,0,0,1,0,0,1
145,9,0,2,2,0,1,7,5,0,0.096551724,0.0,0,1,0,2,-1,0,1,1,0,10687767,1
38,30,0,2,0,0,0,0,3,0,0.0,0.0,0,0,0,1,1950,0,0,1,1,341948,1
42,18,0,3,1,0,0,0,3,1,0.0,0.0,0,0,0,0,7406,0,0,0,6,2195,0
23,14,0,2,0,0,0,0,3,0,0.0,0.0,0,0,0,0,711,0,1,0,2,2046137,1
47,11,0,2,1,0,0,0,5,1,0.0,0.0,0,1,0,0,9290,0,0,1,7,5086,0
89,23,0,2,7,0,0,0,5,1,0.056179775,0.0,0,1,0,0,6200,0,1,1,4,1364953,0
64,36,0,3,2,0,0,0,4,1,0.0,0.0,0,0,0,0,4606,0,0,1,4,0,0
89,21,0,3,1,0,0,0,9,1,0.011235955,0.0,0,1,0,4,175,0,0,1,0,0,1
60,21,0,3,1,0,0,0,6,1,0.0,0.0,0,1,0,2,-1,0,1,1,1,0,1
42,14,0,3,0,0,0,0,5,0,0.119047619,0.0,0,0,0,0,7160,0,0,0,3,2358,0
52,15,0,2,1,0,0,0,5,1,0.115384615,0.0,0,1,1,0,9283,0,1,0,7,124,0
132,13,0,1,2,0,1,2,12,0,0.037878788,0.0,0,1,0,3,777,0,0,1,1,0,1
122,13,0,3,0,0,0,0,8,1,0.06557377,0.0,0,0,0,0,9282,0,0,1,7,2118,0
74,39,0,3,2,0,0,0,4,1,0.081081081,0.0,0,1,0,0,11,0,0,1,0,0,1
28,14,1,3,0,0,0,0,4,0,0.392857143,0.7857142859999999,1,0,0,0,-1,1,0,1,0,0,1
81,22,0,4,0,1,1,1,5,1,0.0493827159999999,0.0,0,0,0,0,-1,0,1,1,1,0,1
29,21,0,2,1,0,0,0,3,0,0.0,0.0,0,1,0,1,-1,0,0,0,1,77586,1
110,22,0,4,5,1,0,0,7,1,0.118181818,0.0,0,1,0,2,2394,0,1,1,2,0,1
71,20,0,2,2,0,0,0,7,0,0.0,0.0,0,1,0,1,5228,0,0,1,2,0,1
34,25,0,2,0,0,0,0,3,0,0.0,0.0,0,0,0,0,5257,0,1,0,4,0,0
48,21,0,2,1,0,0,0,4,0,0.0,0.0,0,0,1,0,7616,0,0,0,5,2190,0
45,18,0,2,2,0,0,0,4,1,0.022222222,0.0,0,0,0,1,5573,0,1,0,5,18143,0
58,19,0,3,0,0,0,0,6,1,0.0,0.0,0,0,0,0,6984,0,1,1,6,3568,0
118,13,0,3,2,0,1,1,7,0,0.050847458,0.0,0,1,0,0,1620,0,1,1,4,2363,1
45,29,0,2,0,0,0,0,5,0,0.022222222,0.0,0,0,0,0,-1,0,0,1,0,0,1
20,6,0,1,0,0,0,0,3,0,0.1,0.166666667,0,0,0,0,662,0,1,1,2,1167594,1
36,19,0,2,0,0,0,0,3,0,0.0,0.0,0,0,0,0,21,0,1,1,0,0,1
28,20,0,3,0,0,0,0,3,0,0.142857143,0.2,0,0,0,0,-2,0,0,1,2,0,1
13,6,0,1,0,0,0,0,2,0,0.0,0.0,0,0,0,0,-1,0,0,0,2,676515,0
46,17,0,2,0,0,0,0,5,1,0.0,0.0,0,0,0,0,6434,0,1,0,7,325,0
64,11,0,1,5,0,0,0,5,0,0.0,0.0,0,0,0,0,8712,0,0,0,7,1811,0
126,50,1,4,1,0,1,3,5,0,0.19047619,0.0,1,1,0,0,3993,0,1,1,0,5707171,1
28,19,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,4632,0,1,0,3,38677,0
49,19,0,2,1,0,0,0,4,1,0.0,0.0,0,0,0,0,9513,0,1,0,8,129,0
31,23,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,-1,0,0,0,1,0,0
40,19,0,1,1,0,0,0,5,0,0.0,0.0,0,1,0,0,8369,0,0,1,0,0,1
24,15,0,1,0,0,0,0,3,0,0.0,0.0,0,0,0,0,-1,0,1,0,0,0,0
73,21,0,2,0,0,0,0,4,0,0.0,0.0,0,0,0,0,6338,0,1,0,5,289,0
26,18,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,5153,0,0,0,3,10655328,0
22,14,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,6350,0,0,0,3,0,0
65,19,0,3,0,0,1,1,4,0,0.046153846,0.0,0,0,0,1,82,0,1,1,0,0,1
35,22,0,2,1,0,1,1,3,0,0.028571429,0.0,0,1,1,0,7295,0,1,1,5,0,1
28,16,0,1,0,0,0,0,4,0,0.0,0.0,0,0,0,0,2670,0,0,1,0,0,1
27,19,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,1900,0,0,0,4,2457329,0
82,17,0,2,3,0,0,0,6,1,0.0,0.0,0,1,0,0,6765,0,1,0,3,185235,0
51,28,0,2,0,0,0,0,5,1,0.0,0.0,0,0,0,1,164,0,0,1,0,0,1
75,27,1,3,0,0,0,0,4,0,0.24,0.0,0,0,0,0,6962,0,0,1,3,347165,1
23,14,0,2,0,0,0,0,3,1,0.0,0.0,0,0,1,0,8734,1,1,0,3,106468,0
56,16,0,3,4,0,0,0,3,1,0.0,0.0,0,0,0,0,4473,0,1,0,4,53341,0
96,7,0,3,0,0,1,2,3,1,0.114583333,0.0,0,0,0,1,4843,0,1,0,5,9602,1
33,13,0,2,0,0,1,1,3,1,0.0,0.0,0,0,0,0,-1,0,1,0,4,76986,0
25,16,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,4011,0,1,0,2,0,0
86,52,0,3,3,0,0,0,4,1,0.0,0.0,0,0,0,0,403,0,0,1,3,0,0
112,24,1,3,0,0,0,0,7,0,0.116071429,0.0,0,0,0,2,7351,0,0,0,5,1518,0
29,22,0,2,0,0,0,0,2,0,0.068965517,0.090909091,0,0,1,0,7295,0,0,1,5,0,1
33,25,0,2,1,0,0,0,3,1,0.0,0.0,0,1,1,0,3009,0,0,0,0,0,1
78,21,0,2,1,0,0,0,6,0,0.0,0.0,0,1,0,2,3251,0,0,1,0,0,1
54,25,0,3,0,0,0,0,5,1,0.0,0.0,0,0,0,1,3573,0,1,1,1,0,0
63,12,1,3,2,0,0,0,3,1,0.111111111,0.0,0,0,0,0,7919,0,0,1,6,5635,0
126,50,1,4,1,0,1,3,5,0,0.126984127,0.0,1,1,0,0,3993,0,1,1,0,5707171,1
80,21,0,4,0,0,0,0,9,0,0.025,0.095238095,0,0,1,1,5331,0,0,1,0,0,1
28,20,0,2,0,0,0,0,3,1,0.035714286,0.05,0,0,0,0,2868,0,0,0,2,336709,0
44,36,0,2,0,0,0,0,3,0,0.0,0.0,1,0,1,0,7299,0,0,0,5,3123496,0
116,19,0,2,0,0,0,0,6,1,0.0,0.0,0,0,0,0,9025,0,1,1,3,3101052,0
65,20,0,3,1,0,0,0,7,1,0.092307692,0.0,0,1,0,2,6288,0,1,1,4,0,0
31,22,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,1270,0,1,0,3,73365,0
126,50,1,4,1,0,1,3,4,0,0.174603175,0.0,1,1,0,0,4003,0,0,1,0,5816617,1
39,30,0,2,0,0,0,0,3,0,0.0,0.0,0,0,1,0,7295,0,1,1,5,0,1
66,20,0,3,1,0,0,0,7,0,0.0,0.0,0,1,0,2,2805,0,0,1,2,1244719,1
31,22,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,-1,0,1,0,2,1291451,0
38,29,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,3811,0,1,0,4,4223292,0
47,16,0,3,0,0,0,0,3,1,0.0,0.0,0,0,0,0,5242,0,1,1,3,7469069,0
41,24,0,2,0,0,1,1,3,1,0.097560976,0.0,0,0,0,0,-1,0,1,0,4,105102,0
77,25,0,4,0,0,0,0,6,0,0.0,0.0,0,0,0,0,7537,0,0,1,0,0,1
44,21,0,2,0,0,0,0,5,1,0.022727273,0.0,0,0,0,0,2793,0,0,1,0,0,1
36,27,0,2,0,0,0,0,3,0,0.0,0.0,0,0,0,0,3882,0,1,0,4,0,0
17,10,0,1,0,0,0,0,2,0,0.0,0.0,0,0,0,0,1218,0,0,0,1,2642183,0
88,21,1,2,0,0,0,0,7,0,0.227272727,0.0,0,0,0,0,3206,0,0,1,0,0,1
28,19,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,3220,0,1,0,4,1186755,0
62,23,0,3,0,0,0,0,4,1,0.0,0.0,0,0,0,0,8124,0,1,0,5,8743,0
72,23,0,3,4,0,0,0,3,1,0.069444444,0.0,0,0,1,0,2783,0,0,0,5,43535,0
113,15,0,2,0,0,1,1,7,0,0.097345133,0.0,0,0,0,1,8346,0,1,1,10,1,1
45,14,0,3,0,0,0,0,4,0,0.0,0.0,0,0,0,0,9806,0,0,0,5,66583,0
39,18,0,2,0,0,0,0,4,1,0.0,0.0,0,0,0,0,9202,0,0,0,6,684,0
23,14,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,6909,0,1,0,4,108150,0
40,25,0,2,2,0,0,0,4,0,0.025,0.04,0,0,0,1,-1,0,1,1,2,397194,1
53,23,0,2,1,0,0,0,4,1,0.0,0.0,0,1,0,0,7837,0,1,0,6,603,0
43,17,0,3,1,0,0,0,5,1,0.0,0.0,0,1,0,1,200,0,0,1,2,0,1
36,25,0,2,0,0,0,0,3,0,0.222222222,0.32,0,0,0,0,1338,0,0,1,6,22211,1
38,10,0,2,1,0,0,0,5,1,0.026315789,0.1,0,1,0,0,-1,0,0,0,8,4731,0
37,21,0,2,0,0,0,0,4,0,0.0,0.0,0,0,0,1,2519,0,0,1,0,0,1
128,50,1,4,1,0,1,3,5,0,0.171875,0.0,1,1,0,0,4003,0,1,1,0,5816617,1
95,15,0,2,0,0,0,0,4,1,0.0,0.0,0,0,0,0,8832,0,0,1,6,2707,0
89,17,0,5,1,0,1,1,4,0,0.04494382,0.0,0,1,0,0,253,0,1,1,0,0,1
83,16,0,2,0,0,0,0,4,0,0.108433735,0.0,0,0,0,0,7131,0,1,0,7,12,0
38,12,0,2,0,0,0,0,4,0,0.0,0.0,0,0,0,0,8081,0,0,0,4,3004473,0
36,27,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,1119,0,1,0,1,0,0
123,46,1,5,0,0,1,3,4,1,0.1300813009999999,0.0,1,0,0,0,3993,0,1,1,0,5707171,1
41,11,0,2,0,0,0,0,5,0,0.0,0.0,0,0,0,0,6315,0,0,1,0,0,1
31,16,0,1,0,0,0,0,3,0,0.032258065,0.0,0,0,1,0,4101,0,1,1,6,41054,1
37,20,0,2,0,0,0,0,4,0,0.027027027,0.0,0,0,0,0,6606,0,0,1,5,908,1
26,13,0,1,0,0,0,0,3,0,0.0,0.0,0,0,0,0,-1,0,1,1,0,0,1
21,12,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,9124,0,1,0,7,58821,0
19,12,0,1,0,0,0,0,2,0,0.0,0.0,0,0,0,0,-1,0,0,0,0,0,0
35,11,0,2,2,0,0,0,3,1,0.0,0.0,0,0,0,0,8440,0,0,0,7,3175,0
45,36,0,2,4,0,0,0,3,0,0.0,0.0,0,0,0,1,4490,0,1,0,3,0,1
41,32,0,2,0,0,0,0,3,0,0.024390244,0.03125,1,0,0,0,2301,0,1,1,3,22884,1
29,21,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,4337,0,0,0,4,648389,0
51,16,0,2,0,0,0,0,4,0,0.0,0.0,0,0,0,0,7130,0,1,0,7,12,0
32,24,0,2,0,0,0,0,3,0,0.09375,0.125,0,0,0,0,1535,0,0,1,2,4641,1
37,13,0,1,0,0,0,0,4,0,0.0,0.0,0,0,0,0,7186,0,1,0,5,20789,0
40,15,0,2,2,0,0,0,4,1,0.0,0.0,0,0,0,0,9422,0,0,0,7,1074,0
105,22,0,5,0,1,1,1,7,0,0.0,0.0,0,0,0,0,4258,0,1,1,4,166976,1
49,17,0,3,0,0,0,0,4,1,0.040816327,0.0,0,0,0,0,8405,0,0,0,5,138739,0
45,29,1,2,0,0,0,0,4,0,0.488888889,0.517241379,0,0,0,0,3378,0,0,1,4,3100263,1
46,25,0,3,0,0,0,0,3,0,0.173913043,0.32,0,0,0,1,1338,0,1,1,6,22211,1
33,25,0,2,0,0,0,0,3,1,0.0,0.0,0,0,1,0,7,0,0,1,0,0,1
59,20,0,3,0,0,1,1,5,1,0.0,0.0,0,0,0,0,3060,0,1,0,2,4458295,0
74,23,0,3,4,0,0,0,3,1,0.081081081,0.0,0,0,1,0,2783,0,0,0,5,43710,0
48,16,0,2,0,0,0,0,5,0,0.0,0.0,0,0,1,0,4410,0,0,1,1,0,1
56,11,0,1,4,0,0,0,4,0,0.017857143,0.0,0,0,0,0,3270,0,0,0,5,235408,0
